object_id,title,object_begin_date,object_end_date,department,century,accessionyear
440365,The Rhine at Remagen,1850,1850,European Paintings,19th Century CE,2009
440366,Mountains and Sky,1845,1850,European Paintings,19th Century CE,2009
440367,Cervara,1832,1835,European Paintings,19th Century CE,2009
440368,"View on the Aventine Hill, Rome",1826,1879,European Paintings,19th Century CE,2018
440369,A Stream in the Auvergne,1830,1830,European Paintings,19th Century CE,2016
440370,View of an Italian City,1810,1870,European Paintings,19th Century CE,2009
440371,"Santa Maria del Sasso, near Bibbiena",1840,1849,European Paintings,19th Century CE,2009
440372,"Houses, Rome",1820,1820,European Paintings,19th Century CE,2009
440373,Rome with St. Peter's and Castel Sant'Angelo,1821,1821,European Paintings,19th Century CE,2009
440374,Waterfalls at Terni,1785,1810,European Paintings,18th Century CE,2009
440375,Waterfalls and Rocks at Terni,1785,1810,European Paintings,18th Century CE,2009
440376,Study of Trees and Bushes,1785,1810,European Paintings,18th Century CE,2009
440377,View in the Roman Campagna (Colonna?),1785,1810,European Paintings,18th Century CE,2009
440378,View in the Roman Campagna,1785,1810,European Paintings,18th Century CE,2009
440379,Tree Foliage,1790,1847,European Paintings,18th Century CE,2009
440380,"View in a Broad Valley, Italy",1834,1837,European Paintings,19th Century CE,2009
440386,Landscape at Olevano Romano,1825,1825,European Paintings,19th Century CE,2009
440393,The Baptism of Christ,1585,1595,European Paintings,16th Century CE,2012
440407,Cloud Study,1828,1828,European Paintings,19th Century CE,2009
440408,View at Auvers-sur-Oise,1837,1878,European Paintings,19th Century CE,2009
440409,A Village on Ischia (Fontana?),1827,1829,European Paintings,19th Century CE,2009
440459,View of San Vito with Monte Guadagnolo in the Distance,1822,1822,European Paintings,19th Century CE,2009
440460,River Landscape with Castle Ruins,1820,1829,European Paintings,19th Century CE,2009
440464,"Pope Benedict XIV (Prospero Lambertini, 1675–1758)",1746,1746,European Paintings,18th Century CE,2009
440568,The Saithwaite Family,1780,1790,European Paintings,18th Century CE,2009
440723,Bashi-Bazouk,1868,1869,European Paintings,19th Century CE,2008
440725,"The Two Central Figures in ""Derby Day""",1860,1860,European Paintings,19th Century CE,2008
440726,The Artist's Sitting Room in Ritterstrasse,1851,1851,European Paintings,19th Century CE,2009
440727,German Landscape with View towards a Broad Valley,1824,1834,European Paintings,19th Century CE,2009
440729,Spring Morning,1870,1880,European Paintings,19th Century CE,2009
440840,Portrait of an Old Man,1470,1475,European Paintings,15th Century CE,2010
440847,Head of a Bishop,1765,1775,European Paintings,18th Century CE,2010
440888,Window,1856,1856,European Paintings,19th Century CE,2010
440900,Saint Dominic in Penitence,1602,1612,European Paintings,17th Century CE,2015
440985,The Crucifixion,1310,1320,European Paintings,14th Century CE,1941
441024,Head of an Old Woman,1611,1616,European Paintings,17th Century CE,2010
441104,Still Life with Flowers and Prickly Pears,1880,1890,European Paintings,19th Century CE,2010
441111,"Portrait of a Woman (Marianna Panciatichi, marchesa Paolucci delle Roncole, 1835–1919, or her sister-in-law, Beatrice Ferrari-Corbelli di Reggio, contessa di Lucciano)",1864,1864,European Paintings,19th Century CE,2011
441115,Self-Portrait,1776,1776,European Paintings,18th Century CE,2010
441226,Lions in a Mountainous Landscape,1813,1825,European Paintings,19th Century CE,2011
441227,The Holy Family with the Infant Saint John the Baptist,1524,1526,European Paintings,16th Century CE,2011
441229,Hagar and the Angel,1652,1662,European Paintings,17th Century CE,2012
441230,A Female Martyr Saint,1645,1655,European Paintings,17th Century CE,2012
441233,The Annunciation,1580,1590,European Paintings,16th Century CE,2011
441234,Medea Rejuvenating Aeson,1755,1765,European Paintings,18th Century CE,2011
441350,An Egyptian in a Doorway,1865,1865,European Paintings,19th Century CE,2017
441351,The Opium Smokers,1872,1872,European Paintings,19th Century CE,2017
441352,The Sultan's Tiger,1865,1902,European Paintings,19th Century CE,2017
441353,Scene in a Harem (Un Envoi de Serbie),1876,1876,European Paintings,19th Century CE,2017
441354,Odalisque,1865,1902,European Paintings,19th Century CE,2017
441355,Western Gentleman in Oriental Costume,1840,1845,European Paintings,19th Century CE,2017
441356,A Cairo Bazaar,1839,1839,European Paintings,19th Century CE,2018
441357,"The Great Pyramid, Giza",1830,1839,European Paintings,19th Century CE,2015
441358,Halt of Caravans at the Wells of Saba (Beersheba) in the Desert South of Hebron,1850,1850,European Paintings,19th Century CE,2017
441359,Seated Arab Man with Horse,1850,1858,European Paintings,19th Century CE,2017
441360,Wedding Procession,1841,1879,European Paintings,19th Century CE,2017
441363,The Arab Sage,1800,1899,European Paintings,18th Century CE,2017
441364,Study of Palm Trees,1868,1868,European Paintings,19th Century CE,2015
441367,A Merchant in Cairo,1870,1870,European Paintings,19th Century CE,2015
441369,Study of Two Figures,1873,1883,The American Wing,19th Century CE,2017
441370,Moorish Guard,1873,1883,The American Wing,19th Century CE,2017
441374,"Sketch for ""Reception of Emperor Napoleon III and Empress Eugénie by the Kabyle Leaders at Algiers on September 18, 1860""",1862,1867,European Paintings,19th Century CE,2017
441378,Arab Warrior,1817,1822,European Paintings,19th Century CE,2017
441755,Landscape Study with Clouds,1829,1831,European Paintings,19th Century CE,2011
441768,"A Section of the Via Sacra, Rome (The Church of Saints Cosmas and Damian)",1814,1815,European Paintings,19th Century CE,2012
441769,"Virgil's Tomb by Moonlight, with Silius Italicus Declaiming",1779,1779,European Paintings,18th Century CE,2013
441933,"Moonlight, Strandgade 30",1900,1906,European Paintings,19th Century CE,2012
441965,Dead Christ Supported by Angels,1705,1715,European Paintings,18th Century CE,2012
441967,View over Hallingdal,1844,1844,European Paintings,19th Century CE,2012
441969,"Charles Maurice de Talleyrand Périgord (1754–1838), Prince de Bénévent",1808,1808,European Paintings,19th Century CE,2012
441971,The Tears of Saint Peter,1612,1613,European Paintings,17th Century CE,2012
442183,A Cardinal's Procession,1621,1621,European Paintings,17th Century CE,2012
442356,"Still Life with Silver and Gold Plate, Shells, and a Sword",1675,1699,European Paintings,17th Century CE,2012
442488,The Agony in the Garden,1626,1627,European Paintings,17th Century CE,2021
442761,The Sacrifice of Polyxena,1647,1647,European Paintings,17th Century CE,2013
442849,Women Sewing at a Table,1894,1896,European Paintings,19th Century CE,2013
450504,Portrait of a Girl with a Rose,1900,1999,Islamic Art,19th Century CE,1943
450749,Portrait of a Young Man,1800,1825,Islamic Art,18th Century CE,1947
451254,Seated Musician,1500,1699,Islamic Art,15th Century CE,1955
451255,Woman Holding Fruit,1625,1675,Islamic Art,17th Century CE,1955
451256,Man Holding a Bottle and a Cup,1500,1699,Islamic Art,15th Century CE,1955
452207,Painting of a Dancer,1800,1825,Islamic Art,18th Century CE,1971
453283,Laila and Majnun,1725,1775,Islamic Art,18th Century CE,1987
456949,Great Indian Fruit Bat,1752,1807,Islamic Art,18th Century CE,2008
457772,Ribbon Mania,1957,2007,Islamic Art,20th Century CE,2011
457774,Interrogation,1985,2035,Islamic Art,20th Century CE,2012
457781,Lady in Elizabethan Costume,1675,1699,Islamic Art,17th Century CE,2012
457785,String,2012,2012,Islamic Art,21th Century CE,2012
457788,Cactus Plant in Flower,1775,1825,Islamic Art,18th Century CE,2012
457790,Rival,1985,2035,Islamic Art,20th Century CE,2012
457798,Untitled,1970,1979,Islamic Art,20th Century CE,2012
457799,Midsummer Night #10,1991,1991,Islamic Art,20th Century CE,2012
457972,Allah,1974,2024,Islamic Art,20th Century CE,2014
458013,Portrait of Mah Laqa Bai Chanda,1900,1999,Islamic Art,19th Century CE,2013
458047,"Eternal War, Second Circle",2011,2011,Islamic Art,21th Century CE,2013
458048,"Shattered Mirror, Shattered Music",1985,2035,Islamic Art,20th Century CE,2013
458644,"Rustam in the Dead of Winter, 2009",2009,2009,Islamic Art,21th Century CE,2013
458738,Ruyesh (Growth),2012,2012,Islamic Art,21th Century CE,2013
458947,Ahmad Shah - The Last King of Qajar,1955,2005,Islamic Art,20th Century CE,2014
458953,Saint Ansanus,1323,1329,Robert Lehman Collection,14th Century CE,1975
458954,Saint Mary Magdalen,1336,1370,Robert Lehman Collection,14th Century CE,1975
458955,Saint Peter,1336,1370,Robert Lehman Collection,14th Century CE,1975
458956,The Adoration of the Magi,1387,1393,Robert Lehman Collection,14th Century CE,1975
458960,The Lamentation over the Dead Christ,1370,1388,Robert Lehman Collection,14th Century CE,1975
458961,The Coronation of the Virgin,1377,1383,Robert Lehman Collection,14th Century CE,1975
458963,"Madonna and Child Enthroned with Saint John the Evangelist, Saint Peter, Saint Agnes, Saint Catherine of Alexandria, Saint Lucy, an Unidentified Female Saint, Saint Paul, and Saint John the Baptist, with Eve and the Serpent; the Annunciation",1382,1393,Robert Lehman Collection,14th Century CE,1975
458964,Madonna and Child Enthroned with Two Donors,1315,1330,Robert Lehman Collection,14th Century CE,1975
458965,Crucifix,1445,1455,Robert Lehman Collection,15th Century CE,1975
458966,The Annunciation,1432,1438,Robert Lehman Collection,15th Century CE,1975
458967,Saint Anthony the Abbot in the Wilderness,1432,1438,Robert Lehman Collection,15th Century CE,1975
458970,Saint Ambrose,1465,1470,Robert Lehman Collection,15th Century CE,1975
458971,The Creation of the World and the Expulsion from Paradise,1445,1445,Robert Lehman Collection,15th Century CE,1975
458972,Madonna and Child with Saints Jerome and Agnes,1462,1468,Robert Lehman Collection,15th Century CE,1975
458973,Saint Catherine of Siena Beseeching Christ to Resuscitate Her Mother,1443,1468,Robert Lehman Collection,15th Century CE,1975
458974,Saint Catherine of Siena Receiving the Stigmata,1443,1468,Robert Lehman Collection,15th Century CE,1975
458975,The Exultation of Saint Nicholas of Tolentino,1447,1453,Robert Lehman Collection,15th Century CE,1975
458976,Saint John the Evangelist Raises Drusiana,1457,1463,Robert Lehman Collection,15th Century CE,1975
458977,The Annunciation to Zacharias; (verso) The Angel of the Annunciation,1452,1463,Robert Lehman Collection,15th Century CE,1975
458978,Coronation of the Virgin,1452,1458,Robert Lehman Collection,15th Century CE,1975
458979,Madonna and Child,1445,1463,Robert Lehman Collection,15th Century CE,1975
458980,Madonna and Child,1436,1470,Robert Lehman Collection,15th Century CE,1975
458981,Madonna and Child Enthroned with Two Cherubim,1435,1440,Robert Lehman Collection,15th Century CE,1975
458982,"Madonna and Child with Saints Jerome, Bernardino, John the Baptist, and Anthony of Padua and Two Angels",1462,1473,Robert Lehman Collection,15th Century CE,1975
458983,"Madonna and Child with Saints John the Baptist, Jerome, Peter Martyr, and Bernardino and Four Angels",1422,1470,Robert Lehman Collection,15th Century CE,1975
458985,Saint Bernardino,1457,1473,Robert Lehman Collection,15th Century CE,1975
458986,Saint Bernardino,1447,1463,Robert Lehman Collection,15th Century CE,1975
458987,Saints Cosmas and Damian and Their Brothers before the Proconsul Lycias,1875,1950,Robert Lehman Collection,19th Century CE,1975
458988,Saints Cosmas and Damian and Their Brothers Saved by an Angel After They Have Been Condemned to Death by Drowning,1880,1925,Robert Lehman Collection,19th Century CE,1975
458989,The Stoning of Saints Cosmas and Damian,1880,1925,Robert Lehman Collection,19th Century CE,1975
458990,Saint Francis,1450,1459,Robert Lehman Collection,15th Century CE,1975
458991,Madonna and Child,1425,1475,Robert Lehman Collection,15th Century CE,1975
458992,Madonna and Child with Saints Francis and Catherine of Siena,1451,1505,Robert Lehman Collection,15th Century CE,1975
458993,Saint Bernardino,1469,1479,Robert Lehman Collection,15th Century CE,1975
458994,Madonna and Child,1467,1473,Robert Lehman Collection,15th Century CE,1975
458995,The Blessed Andrea Gallerani (died 1251),1447,1465,Robert Lehman Collection,15th Century CE,1975
458996,The Blessed Ambrogio Sansedoni (1220–1286),1447,1465,Robert Lehman Collection,15th Century CE,1975
458997,Madonna and Child with Saints Mary Magdalen and Sebastian,1880,1946,Robert Lehman Collection,19th Century CE,1975
458999,Madonna and Child Enthroned,1333,1341,Robert Lehman Collection,14th Century CE,1975
459000,The Nativity,1317,1343,Robert Lehman Collection,14th Century CE,1975
459001,The Nativity,1471,1500,Robert Lehman Collection,15th Century CE,1975
459002,The Vision of Saint Catherine of Alexandria,1350,1400,Robert Lehman Collection,14th Century CE,1975
459003,Saint Philip,1384,1385,Robert Lehman Collection,14th Century CE,1975
459004,"A Saint, Possibly James the Greater",1384,1385,Robert Lehman Collection,14th Century CE,1975
459005,The Crucifixion,1360,1370,Robert Lehman Collection,14th Century CE,1975
459006,Six Angels,1360,1370,Robert Lehman Collection,14th Century CE,1975
459007,The Nativity,1403,1413,Robert Lehman Collection,15th Century CE,1975
459008,The Crucified Christ between the Virgin and Saint John the Evangelist,1403,1409,Robert Lehman Collection,15th Century CE,1975
459009,Saints John the Baptist and Matthew,1428,1438,Robert Lehman Collection,15th Century CE,1975
459011,Male Saint,1444,1472,Robert Lehman Collection,15th Century CE,1975
459012,Saint Bernard of Clairvaux,1444,1472,Robert Lehman Collection,15th Century CE,1975
459013,The Archangel Raphael and Tobias,1460,1467,Robert Lehman Collection,15th Century CE,1975
459014,The Archangel Raphael and Tobias,1439,1491,Robert Lehman Collection,15th Century CE,1975
459015,Madonna and Child with the Young Saint John the Baptist,1487,1493,Robert Lehman Collection,15th Century CE,1975
459016,The Annunciation,1480,1495,Robert Lehman Collection,15th Century CE,1975
459017,The Rape of Lucretia,1471,1535,Robert Lehman Collection,15th Century CE,1975
459018,The Funeral of Lucretia,1471,1535,Robert Lehman Collection,15th Century CE,1975
459019,The Annunciation,1475,1505,Robert Lehman Collection,15th Century CE,1975
459020,Madonna and Child Enthroned with Two Donors,1355,1365,Robert Lehman Collection,14th Century CE,1975
459021,The Flagellation,1300,1349,Robert Lehman Collection,13th Century CE,1975
459022,The Entombment,1300,1349,Robert Lehman Collection,13th Century CE,1975
459023,Madonna and Child,1467,1473,Robert Lehman Collection,15th Century CE,1975
459024,"The Madonna of Humility, the Annunciation, the Nativity, and the Pietà",1462,1468,Robert Lehman Collection,15th Century CE,1975
459025,Madonna and Child Enthroned,1470,1480,Robert Lehman Collection,15th Century CE,1975
459026,An Apostle,1468,1476,Robert Lehman Collection,15th Century CE,1975
459027,"Portrait of a Woman, Possibly a Nun of San Secondo; (verso) Scene in Grisaille",1480,1500,Robert Lehman Collection,15th Century CE,1975
459028,Portrait of Alvise Contarini(?); (verso) A Tethered Roebuck,1480,1500,Robert Lehman Collection,15th Century CE,1975
459029,"The Molo, Venice, from the Bacino di San Marco",1706,1712,Robert Lehman Collection,18th Century CE,1975
459030,"The Bacino, Venice, with the Dogana and a Distant View of the Isola di San Giorgio",1706,1712,Robert Lehman Collection,18th Century CE,1975
459031,"Piazza San Marco, Venice",1706,1712,Robert Lehman Collection,18th Century CE,1975
459032,"The Molo, Venice, Looking West",1706,1712,Robert Lehman Collection,18th Century CE,1975
459033,"View of the Brenta, near Dolo",1771,1800,Robert Lehman Collection,18th Century CE,1975
459034,"Capriccio with a Circular Tower, Two Houses, and a Bridge",1700,1800,Robert Lehman Collection,17th Century CE,1975
459035,Capriccio with a Square Tower and Two Houses,1700,1800,Robert Lehman Collection,17th Century CE,1975
459036,"Capriccio with an Island, a Tower, and Houses",1700,1800,Robert Lehman Collection,17th Century CE,1975
459037,"Portrait of a Man, possibly Matteo di Sebastiano di Bernardino Gozzadini",1494,1494,Robert Lehman Collection,15th Century CE,1975
459038,"Portrait of a Woman, possibly Ginevra d'Antonio Lupari Gozzadini",1494,1494,Robert Lehman Collection,15th Century CE,1975
459039,Madonna and Child with Saints Francis and Jerome,1509,1518,Robert Lehman Collection,16th Century CE,1975
459040,Madonna and Child with Saint Catherine of Siena and a Carthusian Donor,1406,1430,Robert Lehman Collection,15th Century CE,1975
459041,The Last Judgment; The Virgin and Child with a Bishop-Saint and Saint Peter Martyr; The Crucifixion; The Glorification of Saint Thomas Aquinas; The Nativity,1320,1330,Robert Lehman Collection,14th Century CE,1975
459042,Santa Francesca Romana Clothed by the Virgin,1440,1450,Robert Lehman Collection,15th Century CE,1975
459043,Santa Francesca Romana Holding the Christ Child,1440,1450,Robert Lehman Collection,15th Century CE,1975
459044,Saints John the Evangelist and Mary Magdalene,1330,1340,Robert Lehman Collection,14th Century CE,1975
459045,The Feast of Herod and the Beheading of the Baptist,1325,1335,Robert Lehman Collection,14th Century CE,1975
459046,Saints Bartholomew and Simon,1250,1275,Robert Lehman Collection,13th Century CE,1975
459047,The Nativity,1345,1355,Robert Lehman Collection,14th Century CE,1975
459049,Saint Anne and the Virgin and Child Enthroned with Angels,1455,1464,Robert Lehman Collection,15th Century CE,1975
459050,"Christ on the Cross with the Virgin, Saint John the Evangelist, Saint Mary Magdalen, and Two Male Saints",1850,1925,Robert Lehman Collection,19th Century CE,1975
459051,Judith with the Head of Holofernes,1500,1925,Robert Lehman Collection,15th Century CE,1975
459052,A Goldsmith in his Shop,1449,1449,Robert Lehman Collection,15th Century CE,1975
459053,Virgin and Child,1484,1490,Robert Lehman Collection,15th Century CE,1975
459054,Portrait of a Young Man,1467,1477,Robert Lehman Collection,15th Century CE,1975
459055,The Annunciation,1480,1489,Robert Lehman Collection,15th Century CE,1975
459056,Virgin and Child with Saint Anne Presenting Anna van Nieuwenhove,1479,1482,Robert Lehman Collection,15th Century CE,1975
459057,Saint Christopher and the Infant Christ,1474,1488,Robert Lehman Collection,15th Century CE,1975
459058,The Adoration of the Christ Child,1491,1507,Robert Lehman Collection,15th Century CE,1975
459059,The Holy Family,1522,1538,Robert Lehman Collection,16th Century CE,1975
459060,Virgin and Child,1490,1523,Robert Lehman Collection,15th Century CE,1975
459063,Virgin and Child with Saint Joseph,1550,1599,Robert Lehman Collection,16th Century CE,1975
459065,Virgin and Child,1525,1550,Robert Lehman Collection,16th Century CE,1975
459066,Virgin and Child,1525,1549,Robert Lehman Collection,16th Century CE,1975
459067,Two Musicians,1600,1700,Robert Lehman Collection,16th Century CE,1975
459068,Old Age in Search of Youth,1650,1659,Robert Lehman Collection,17th Century CE,1975
459069,Adam and Eve in Paradise,1650,1659,Robert Lehman Collection,17th Century CE,1975
459070,The Lamentation of Christ,1468,1478,Robert Lehman Collection,15th Century CE,1975
459071,Portrait of a Woman,1465,1475,Robert Lehman Collection,15th Century CE,1975
459072,Margaret of Austria,1487,1493,Robert Lehman Collection,15th Century CE,1975
459073,Virgin and Child with a Dragonfly,1495,1505,Robert Lehman Collection,15th Century CE,1975
459074,Portrait of a Man with His Hand on His Chest,1542,1548,Robert Lehman Collection,16th Century CE,1975
459075,Virgin and Child with a Donor Presented by Saint Jerome,1448,1453,Robert Lehman Collection,15th Century CE,1975
459076,Adoration of the Magi,1465,1495,Robert Lehman Collection,15th Century CE,1975
459077,Venus with Cupid the Honey Thief,1575,1625,Robert Lehman Collection,16th Century CE,1975
459078,Nymph of the Spring,1540,1555,Robert Lehman Collection,16th Century CE,1975
459079,Mary of Burgundy,1528,1528,Robert Lehman Collection,16th Century CE,1975
459080,Erasmus of Rotterdam,1527,1537,Robert Lehman Collection,16th Century CE,1975
459081,Portrait of a Man Seated in an Armchair,1637,1653,Robert Lehman Collection,17th Century CE,1975
459082,Portrait of Gerard de Lairesse,1663,1669,Robert Lehman Collection,17th Century CE,1975
459083,Burgomaster Jan van Duren (1613–1687),1663,1670,Robert Lehman Collection,17th Century CE,1975
459084,Margaretha van Haexbergen (1614–1676),1663,1670,Robert Lehman Collection,17th Century CE,1975
459085,"A Couple Playing Cards, with a Serving Woman",1662,1678,Robert Lehman Collection,17th Century CE,1975
459086,Leisure Time in an Elegant Setting,1660,1668,Robert Lehman Collection,17th Century CE,1975
459087,Christ Carrying the Cross,1574,1590,Robert Lehman Collection,16th Century CE,1975
459088,Saint Jerome as Scholar,1600,1614,Robert Lehman Collection,16th Century CE,1975
459089,"María Teresa, Infanta of Spain",1636,1670,Robert Lehman Collection,17th Century CE,1975
459090,"Condesa de Altamira and Her Daughter, María Agustina",1787,1788,Robert Lehman Collection,18th Century CE,1975
459091,Portrait of a Military Family,1789,1790,Robert Lehman Collection,18th Century CE,1975
459092,Trees and Houses Near the Jas de Bouffan,1885,1886,Robert Lehman Collection,19th Century CE,1975
459093,Diana and Actaeon (Diana Surprised in Her Bath),1836,1836,Robert Lehman Collection,19th Century CE,1975
459094,Valley with Fir (Shade on the Mountain),1909,1909,Robert Lehman Collection,20th Century CE,1975
459095,Pines Along the Shore,1896,1896,Robert Lehman Collection,19th Century CE,1975
459096,Landscape with Ducks,1872,1872,Robert Lehman Collection,19th Century CE,1975
459098,View of Saint-Valéry-sur-Somme,1896,1898,Robert Lehman Collection,19th Century CE,1975
459099,Landscape with Cattle at Limousin,1837,1837,Robert Lehman Collection,19th Century CE,1975
459100,Tahitian Women Bathing,1892,1892,Robert Lehman Collection,19th Century CE,1975
459101,Railroad Bridge over the Marne at Joinville,1871,1875,Robert Lehman Collection,19th Century CE,1975
459102,"The Bouchardon Mill, Crozant",1893,1903,Robert Lehman Collection,19th Century CE,1975
459103,The Rocky Path in the Morvan (Chemin des roches dans le Morvan),1869,1869,Robert Lehman Collection,19th Century CE,1975
459104,"Fir Trees in Les Trembleaux, near Marlotte (Sapins aux Trembleaux à Marlotte)",1854,1854,Robert Lehman Collection,19th Century CE,1975
459105,Aretino in the Studio of Tintoretto,1848,1848,Robert Lehman Collection,19th Century CE,1975
459106,"Joséphine-Éléonore-Marie-Pauline de Galard de Brassac de Béarn (1825–1860), Princesse de Broglie",1851,1853,Robert Lehman Collection,19th Century CE,1975
459107,Houses on the Achterzaan,1871,1871,Robert Lehman Collection,19th Century CE,1975
459108,"The Harvest, Pontoise (La Récolte, Pontoise)",1881,1881,Robert Lehman Collection,19th Century CE,1975
459109,Figures on the Beach,1890,1890,Robert Lehman Collection,19th Century CE,1975
459110,Young Girl Bathing,1892,1892,Robert Lehman Collection,19th Century CE,1975
459111,Sea and Cliffs,1880,1890,Robert Lehman Collection,19th Century CE,1975
459112,Two Young Girls at the Piano,1892,1892,Robert Lehman Collection,19th Century CE,1975
459113,Versailles,1900,1905,Robert Lehman Collection,19th Century CE,1975
459114,The Pool (Memory of the Forest of Chambord),1839,1839,Robert Lehman Collection,19th Century CE,1975
459115,The Pond (La Mare),1800,1860,Robert Lehman Collection,18th Century CE,1975
459116,The Mower,1881,1882,Robert Lehman Collection,19th Century CE,1975
459117,"Study for ""A Sunday on La Grande Jatte""",1884,1884,Robert Lehman Collection,19th Century CE,1975
459118,"The Town Beach, Collioure, Opus 165 (Collioure. La Plage de la ville. Opus 165)",1887,1887,Robert Lehman Collection,19th Century CE,1975
459119,"Evening Calm, Concarneau, Opus 220 (Allegro Maestoso)",1891,1891,Robert Lehman Collection,19th Century CE,1975
459120,Place de Clichy,1887,1887,Robert Lehman Collection,19th Century CE,1975
459121,Allée of Chestnut Trees,1878,1878,Robert Lehman Collection,19th Century CE,1975
459122,A Pond near Nangis,1880,1895,Robert Lehman Collection,19th Century CE,1975
459123,Madame Roulin and Her Baby,1888,1888,Robert Lehman Collection,19th Century CE,1975
459124,Masqueraders,1875,1878,Robert Lehman Collection,19th Century CE,1975
459125,The Lamentation,1547,1553,Robert Lehman Collection,16th Century CE,1975
459126,William Fraser of Reelig (1784–1835),1801,1801,Robert Lehman Collection,19th Century CE,1975
459127,Lady Lemon (1747–1823),1783,1789,Robert Lehman Collection,18th Century CE,1975
459128,Figures and a Dog in a Landscape,1852,1852,Robert Lehman Collection,19th Century CE,1975
459129,Madonna and Child,1322,1328,Robert Lehman Collection,14th Century CE,1975
459131,The Last Supper,1322,1333,Robert Lehman Collection,14th Century CE,1975
459132,Saints Matthias and Thomas,1347,1353,Robert Lehman Collection,14th Century CE,1975
459133,The Adoration of the Magi,1337,1346,Robert Lehman Collection,14th Century CE,1975
459134,Madonna and Child,1337,1343,Robert Lehman Collection,14th Century CE,1975
459135,The Conversion of Saint Paul,1388,1395,Robert Lehman Collection,14th Century CE,1975
459136,Madonna and Child,1323,1329,Robert Lehman Collection,14th Century CE,1975
459139,Before Dinner,1924,1924,Robert Lehman Collection,20th Century CE,1975
459140,House on the Seine near Vernon,1916,1916,Robert Lehman Collection,20th Century CE,1975
459141,Landscape in the South (Le Cannet),1938,1948,Robert Lehman Collection,20th Century CE,1975
459142,House behind Trees,1906,1907,Robert Lehman Collection,20th Century CE,1975
459143,Le Pont de Passy et la Tour Eiffel,1911,1911,Robert Lehman Collection,20th Century CE,1975
459144,The Palace of Westminster,1906,1907,Robert Lehman Collection,20th Century CE,1975
459145,Anemones on a Flowered Tablecloth,1903,1913,Robert Lehman Collection,20th Century CE,1975
459146,The Old Mushroom Gatherer,1893,1894,Robert Lehman Collection,19th Century CE,1975
459147,Red Flowers and Fruit,1902,1912,Robert Lehman Collection,20th Century CE,1975
459148,Basket of Fruit and Two Vases of Flowers,1903,1913,Robert Lehman Collection,20th Century CE,1975
459149,Woman and Child,1925,1925,Robert Lehman Collection,20th Century CE,1975
459150,Woman Painting in the Open Air,1907,1919,Robert Lehman Collection,20th Century CE,1975
459151,Flowers and Fruit,1915,1925,Robert Lehman Collection,20th Century CE,1975
459152,Girl Painting at an Easel,1895,1915,Robert Lehman Collection,19th Century CE,1975
459153,View of Cagnes,1912,1912,Robert Lehman Collection,20th Century CE,1975
459154,"Le Grand Quai, Fécamp",1925,1925,Robert Lehman Collection,20th Century CE,1975
459155,House in Winter,1911,1911,Robert Lehman Collection,20th Century CE,1975
459156,La Place de la Bastille,1922,1922,Robert Lehman Collection,20th Century CE,1975
459157,The Green Interior (Figure Seated by a Curtained Window),1891,1891,Robert Lehman Collection,19th Century CE,1975
459158,"The Port de Bougie, Algiers, in Sunlight",1925,1925,Robert Lehman Collection,20th Century CE,1975
459159,Sergeant of the Colonial Regiment,1906,1907,Robert Lehman Collection,20th Century CE,1975
459160,Espagnole: Harmonie en bleu (Spanish Woman: Harmony in Blue),1923,1923,Robert Lehman Collection,20th Century CE,1975
459161,Olive Trees at Collioure,1906,1906,Robert Lehman Collection,20th Century CE,1975
459162,Nude in an Armchair (Nu au fauteuil),1920,1920,Robert Lehman Collection,20th Century CE,1975
459163,Mythical Landscape (Paysage légendaire),1936,1936,Robert Lehman Collection,20th Century CE,1975
459164,"40, Rue Ravignan",1908,1918,Robert Lehman Collection,20th Century CE,1975
459165,Woman with a Cat,1903,1903,Robert Lehman Collection,20th Century CE,1975
459166,Woman on the Seashore (Jeune Femme sur les rochers à Anthéor),1902,1902,Robert Lehman Collection,20th Century CE,1975
459167,Self Portrait,1923,1923,Robert Lehman Collection,20th Century CE,1975
459168,Sails at Chatou,1906,1906,Robert Lehman Collection,20th Century CE,1975
459169,Boats on the Seine at Chatou,1906,1906,Robert Lehman Collection,20th Century CE,1975
459170,Sunlight on Water,1905,1905,Robert Lehman Collection,20th Century CE,1975
459171,The Port of Le Havre,1903,1909,Robert Lehman Collection,20th Century CE,1975
459172,Mme Vuillard in a Set Designer's Studio,1893,1894,Robert Lehman Collection,19th Century CE,1975
459173,Misia at the Piano,1895,1896,Robert Lehman Collection,19th Century CE,1975
459174,"Mme Vuillard Sewing by the Window, rue Truffaut",1894,1904,Robert Lehman Collection,19th Century CE,1975
459175,The Small Drawing-Room: Mme Hessel at Her Sewing Table,1917,1917,Robert Lehman Collection,20th Century CE,1975
459176,Parisian Street Scene,1880,1890,Robert Lehman Collection,19th Century CE,1975
459177,Madonna and Child,1300,1325,Robert Lehman Collection,13th Century CE,1975
459178,Pietà,1300,1325,Robert Lehman Collection,13th Century CE,1975
459182,Nude in Front of a Mantel,1955,1955,Robert Lehman Collection,20th Century CE,1975
459257,Saint Michael,1430,1440,Robert Lehman Collection,15th Century CE,1975
459258,Saint Nicholas of Bari,1430,1440,Robert Lehman Collection,15th Century CE,1975
459359,Avenue du Bois,1920,1930,Robert Lehman Collection,20th Century CE,1975
459926,Madonna and Child,1926,1926,Robert Lehman Collection,20th Century CE,1975
460151,Madonna and Child with Nine Angels,1312,1318,Robert Lehman Collection,14th Century CE,1975
